,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64ff868a661495002133cc35,Crash Test,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,False,False,True,I liked the video. It left me interested in learning more. ,1.0172653505087292
64ff868c3aabc70020047924,Apple Pay,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,How use à card,2.519253403286994
64ff868d3aabc7002004792a,Focus Mode,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,It was funny and weird at the same time .,0.6791456188381466
64ff86923ed4c0001d5a5f54,Apple Pay,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,I was totally disinterested from the start,1.710147877462263
64ff86963e8980001d8b5f5e,Action Mode,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,I got nothing out of the video I don't even know what it was supposed to be about ,1.843712446670789
64ff8696661495002133cc43,Battery for Miles,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,True,It was a good ad and very informative ,1.0172653505087292
64ff86977d9ac100245be2f8,Apple Pay,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,It was very funny to me. Loved it,0.7015633853534847
64ff86993ed4c0001d5a5f5c,Battery for Miles,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,Love it,1.824131980190936
64ff869b2c4f3e001cb644b2,Crash Test,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,"A good crash test dummy commercial learn something from it, especially when you’re looking into buying a particular vehicle",1.146445719370538
64ff869ea039ac001e19dd82,Apple Pay,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,I like the ad it represents the brand well,1.55353516983394
64ff869fa039ac001e19dd87,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,"I worry that it would be triggering for people who have been in car wrecks, or lost someone that way. ",1.0172653505087292
64ff86a33ed4c0001d5a5f68,Crash Test,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,Very interesting like the phone ,0.6423835042089158
64ff86a3baf3e7001bab6f9c,Apple Pay,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,It was not explained fully about 2 beeps.,1.9558846048091567
64ff86a5baf3e7001bab6f9f,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,"This was so funny, and to have a phone on a tractor it is hilarious ",1.0172653505087292
64ff86a72c4f3e001cb645bf,Battery for Miles,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,True,"I thought it was very clever. At first I was a bit confused, but when the phone showed it made sense and I thought it was very funny",0.6423835042089158
64ff86aa2c4f3e001cb645c7,Apple Pay,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,I believe it because I have Apple Pay do I know it’s easy and sometimes you may have problems with a physical card ,0.3806128156086854
64ff86ad2c4f3e001cb645cf,Focus Mode,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,Makes you think that taking a moment to  focus is okay. Pausing distractions are great as well. Take care of you  ,0.9487222433130538
64ff86aed4353c001db8151b,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,I was concerned about the driver,1.0172653505087292
64ff86b12c4f3e001cb645d2,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,I thought it was funny to watch ,0.9487222433130538
64ff86b3d4353c001db81524,Crash Test,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,"Considering the crash dummy, the song, the car crashing and the iPhone word at end I'm a little confused at how there supposed to be connected to one another.",1.342226509521509
64ff86b66118f800248c038d,Focus Mode,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,True,I think there is a really good message that Apple is putting out to the world ,1.0172653505087292
64ff86b73aabc70020047952,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,It was strange,1.0172653505087292
64ff86bf6118f800248c039b,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,Verizon has a long lasting battery ,1.0172653505087292
64ff86c765b6ab001eccbd41,Focus Mode,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,I wasn’t sure what they were running from and hiding but I think it’s spyware ,1.342226509521509
64ff86cc3e8980001d8b5ff5,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,It’s a good video ,0.38838313349731773
64ff86cdedf2c4002c036a11,Battery for Miles,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,Loved it and the song ,1.342226509521509
