,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64b9c8ec3e1b3b00275d49b4,The Busch Guide: Shelter,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,The ad is so random ,0.7704413793472042
64b9c8f868cce000230a1fec,The Busch Guide: Shelter,True,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,The video was captivating ,0.7704413793472042
64b9c8fcacf94e001de0eaac,ULTRA Club New Members Day,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,"nonsensical 

",2.655816563971338
64b9c90106b5d2001d31a46f,The Busch Guide: Shelter,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,It was strange ,0.7704413793472042
64b9c906ec8982001cf315b9,ULTRA Club New Members Day,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,I don't drink power,1.7423608227906962
64b9c913db4574001fe24cc3,Bud Light: Easy to Summer.mp4,False,False,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,It was funny and felt like home,2.655816563971338
64b9c91d535d2600244f8de7,ULTRA Club New Members Day,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,it was fun I liked it,0.8763089670626513
64b9c924780ad5001e9326fc,The Busch Guide: Shelter,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,It was nice,0.8763089670626513
64b9c9250ad42b0026fa6c8a,The Busch Guide: Shelter,True,False,False,True,True,True,True,False,True,False,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,I want beer now,1.097466551028987
64b9c926f07896001b697b77,ULTRA Club New Members Day,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,I like it,0.6103373040768872
64b9c92dfbdf27001d417f70,ULTRA Club New Members Day,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,Good,0.7704413793472042
64b9c9315606a400245c68c4,Budweiser: Griffey Father’s Day,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,Not interested,2.655816563971338
64b9c93a06b5d2001d31a4f7,ULTRA Club New Members Day,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,I like the video ,1.5272767058676573
64b9c93bf07896001b697b96,Budweiser: Griffey Father’s Day,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,"It was nice
",0.6181594825444874
64b9c93facf94e001de0eb30,ULTRA Club New Members Day,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,Funny,1.7423608227906962
64b9c9595be250001c0da041,ULTRA Club New Members Day,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,Good beer,0.813194390203756
64b9c95b9b7274001e332bae,ULTRA Club New Members Day,False,False,True,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,It was awesome ,1.6350203029358277
64b9c976eed9520023cfc8c1,Bud Light: Easy to Summer.mp4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,The video was plain and simple.,0.42166564666869893
64b9c97d5be250001c0da0a1,ULTRA Club New Members Day,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,Maybe the scene when the guy opens the beer under the three should put more focus en the “tsss” sound of it,0.7704413793472042
64b9c9829b7274001e332be8,ULTRA Club New Members Day,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,"It’s just a alcohol video
",1.097466551028987
64b9c98aacf94e001de0ec4a,ULTRA Club New Members Day,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,So cool,0.7284744803987538
64b9c9ba9b7274001e332c36,Bud Light: Easy to Summer.mp4,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,Love the video. ,1.7423608227906962
64b9c9c00ad42b0026fa6ea0,ULTRA Club New Members Day,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,I don’t drink so not interested,2.655816563971338
64b9c9d00ad42b0026fa6ec0,ULTRA Club New Members Day,False,True,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,I like to the stores that you had playing the commercial they work well together I think it was Jack Nicholson but not jacking the guy for Jack necklace and Serena Williams,0.7704413793472042
64b9c9d241ae020022cf5145,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,Love it great message,0.6103373040768872
64b9c9ee3e3c1d0022b73b5b,Bud Light: Easy to Summer.mp4,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,Bunch of idiots doing stupid things & drinking a lousy beer.,2.655816563971338
64b9ca0120596e001e568deb,ULTRA Club New Members Day,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,I like the movie it’s trying to imitate but I’m not a fan of Serena Williams but I do like Michelob ultra ,0.8763089670626513
64b9ca06db4574001fe24e72,Bud Light: NFL Pros,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,Boring,0.813194390203756
64b9ca129b7274001e332c85,Bud Light: NFL Pros,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,Good,0.6181594825444874
64b9ca2beed9520023cfc984,The Busch Guide: Shelter,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,Inspiring me,0.6188977598749169
